Time,Extension,Load
(s),(mm),(N)
"18.93000","6.35034","320.42767"
"18.94000","6.35363","320.61014"
"18.95000","6.35694","320.78885"
"18.96000","6.36026","320.97064"
"18.97000","6.36359","321.14188"
"18.98000","6.36690","321.30704"
"18.99000","6.37018","321.45932"
"19.00000","6.37346","321.62653"
"19.01000","6.37673","321.79318"
"19.02000","6.37999","321.95358"
"19.03000","6.38327","322.09671"
"19.04000","6.38659","322.25690"
"19.05000","6.38997","322.42520"
"19.06000","6.39340","322.60403"
"19.07000","6.39684","322.77994"
"19.08000","6.40025","322.94873"
"19.09000","6.40365","323.12378"
"19.10000","6.40704","323.29828"
"19.11000","6.41040","323.46561"
"19.12000","6.41372","323.64706"
"19.13000","6.41699","323.82001"
"19.14000","6.42025","323.99915"
"19.15000","6.42350","324.17899"
"19.16000","6.42680","324.34818"
"19.17000","6.43015","324.50787"
"19.18000","6.43353","324.65881"
"19.19000","6.43690","324.80978"
"19.20000","6.44023","324.96970"
"19.21000","6.44350","325.14038"
"19.22000","6.44672","325.31415"
"19.23000","6.44994","325.50430"
"19.24000","6.45319","325.69727"
"19.25000","6.45647","325.87759"
"19.26000","6.45977","326.04584"
"19.27000","6.46311","326.20343"
"19.28000","6.46647","326.37677"
"19.29000","6.46986","326.54852"
"19.30000","6.47325","326.71808"
"19.31000","6.47659","326.87915"
"19.32000","6.47990","327.03073"
"19.33000","6.48321","327.19897"
"19.34000","6.48658","327.37070"
"19.35000","6.49002","327.55310"
"19.36000","6.49351","327.72220"
"19.37000","6.49698","327.88184"
"19.38000","6.50041","328.05542"
"19.39000","6.50379","328.23599"
"19.40000","6.50713","328.41287"
"19.41000","6.51046","328.58826"
"19.42000","6.51376","328.75806"
"19.43000","6.51705","328.92325"
"19.44000","6.52032","329.08838"
"19.45000","6.52360","329.25424"
"19.46000","6.52692","329.43704"
"19.47000","6.53024","329.62119"
"19.48000","6.53355","329.78516"
"19.49000","6.53686","329.92874"
"19.50000","6.54017","330.09137"
"19.51000","6.54349","330.25967"
"19.52000","6.54681","330.42508"
"19.53000","6.55014","330.59088"
"19.54000","6.55347","330.77017"
"19.55000","6.55681","330.94452"
"19.56000","6.56017","331.10892"
"19.57000","6.56354","331.26883"
"19.58000","6.56689","331.44421"
"19.59000","6.57024","331.61584"
"19.60000","6.57357","331.80746"
"19.61000","6.57690","332.01672"
"19.62000","6.58025","332.19531"
"19.63000","6.58360","332.34280"
"19.64000","6.58695","332.49622"
"19.65000","6.59026","332.65009"
"19.66000","6.59356","332.81223"
"19.67000","6.59686","333.00470"
"19.68000","6.60020","333.16925"
"19.69000","6.60358","333.33212"
"19.70000","6.60695","333.49734"
"19.71000","6.61025","333.66711"
"19.72000","6.61350","333.83685"
"19.73000","6.61673","333.99728"
"19.74000","6.61997","334.15662"
"19.75000","6.62324","334.31522"
"19.76000","6.62653","334.49118"
"19.77000","6.62979","334.66998"
"19.78000","6.63304","334.85349"
"19.79000","6.63633","335.03098"
"19.80000","6.63966","335.21149"
"19.81000","6.64303","335.38965"
"19.82000","6.64641","335.55206"
"19.83000","6.64978","335.72021"
"19.84000","6.65315","335.90698"
"19.85000","6.65655","336.08209"
"19.86000","6.66000","336.25815"
"19.87000","6.66349","336.41687"
"19.88000","6.66695","336.58252"
"19.89000","6.67036","336.75571"
"19.90000","6.67372","336.92810"
"19.91000","6.67705","337.11966"
"19.92000","6.68040","337.31229"
"19.93000","6.68375","337.48734"
"19.94000","6.68707","337.65756"
"19.95000","6.69037","337.82812"
"19.96000","6.69363","337.97913"
"19.97000","6.69691","338.13559"
"19.98000","6.70020","338.30151"
"19.99000","6.70351","338.45508"
"20.00000","6.70683","338.62381"
"20.01000","6.71015","338.78696"
"20.02000","6.71348","338.95053"
"20.03000","6.71683","339.13708"
"20.04000","6.72016","339.32901"
"20.05000","6.72349","339.50977"
"20.06000","6.72679","339.68274"
"20.07000","6.73010","339.84598"
"20.08000","6.73344","340.00949"
"20.09000","6.73680","340.18353"
"20.10000","6.74016","340.35181"
"20.11000","6.74352","340.52286"
"20.12000","6.74689","340.67767"
"20.13000","6.75026","340.84317"
"20.14000","6.75363","341.01489"
"20.15000","6.75696","341.17145"
"20.16000","6.76024","341.33224"
"20.17000","6.76350","341.51080"
"20.18000","6.76677","341.68716"
"20.19000","6.77009","341.86880"
"20.20000","6.77347","342.05038"
"20.21000","6.77687","342.22742"
"20.22000","6.78025","342.39758"
"20.23000","6.78359","342.55624"
"20.24000","6.78689","342.73672"
"20.25000","6.79016","342.92102"
"20.26000","6.79341","343.07941"
"20.27000","6.79667","343.22485"
"20.28000","6.79991","343.37064"
"20.29000","6.80314","343.53412"
"20.30000","6.80640","343.71185"
"20.31000","6.80972","343.89127"
"20.32000","6.81310","344.06512"
"20.33000","6.81649","344.23221"
"20.34000","6.81986","344.40912"
"20.35000","6.82317","344.58154"
"20.36000","6.82648","344.75793"
"20.37000","6.82984","344.93805"
"20.38000","6.83327","345.11639"
"20.39000","6.83673","345.29730"
"20.40000","6.84019","345.46039"
"20.41000","6.84363","345.62418"
"20.42000","6.84705","345.78729"
"20.43000","6.85046","345.95486"
"20.44000","6.85384","346.12387"
"20.45000","6.85717","346.29742"
"20.46000","6.86045","346.47021"
"20.47000","6.86370","346.64005"
"20.48000","6.86695","346.80765"
"20.49000","6.87021","346.97021"
"20.50000","6.87348","347.12506"
"20.51000","6.87677","347.29709"
"20.52000","6.88007","347.46997"
"20.53000","6.88338","347.64331"
"20.54000","6.88671","347.81003"
"20.55000","6.89003","347.96921"
"20.56000","6.89335","348.14130"
"20.57000","6.89667","348.33569"
"20.58000","6.89999","348.50565"
"20.59000","6.90334","348.68326"
"20.60000","6.90673","348.87622"
"20.61000","6.91015","349.04663"
"20.62000","6.91357","349.20734"
"20.63000","6.91699","349.38254"
"20.64000","6.92038","349.56000"
"20.65000","6.92372","349.72839"
"20.66000","6.92703","349.89337"
"20.67000","6.93030","350.04825"
"20.68000","6.93354","350.21051"
"20.69000","6.93678","350.39056"
"20.70000","6.94007","350.56320"
"20.71000","6.94341","350.72971"
"20.72000","6.94679","350.88739"
"20.73000","6.95016","351.06018"
"20.74000","6.95349","351.23840"
"20.75000","6.95676","351.40588"
"20.76000","6.96001","351.57806"
"20.77000","6.96327","351.75812"
"20.78000","6.96654","351.93250"
"20.79000","6.96982","352.10016"
"20.80000","6.97311","352.26413"
"20.81000","6.97644","352.41458"
"20.82000","6.97980","352.57269"
"20.83000","6.98318","352.73743"
"20.84000","6.98655","352.92841"
"20.85000","6.98988","353.11218"
"20.86000","6.99320","353.27344"
"20.87000","6.99651","353.43643"
"20.88000","6.99985","353.59827"
"20.89000","7.00326","353.79529"
"20.90000","7.00672","353.98819"
"20.91000","7.01017","354.16470"
"20.92000","7.01359","354.33420"
"20.93000","7.01699","354.49005"
"20.94000","7.02037","354.64429"
"20.95000","7.02374","354.80637"
"20.96000","7.02708","354.97836"
"20.97000","7.03038","355.15460"
"20.98000","7.03366","355.33173"
"20.99000","7.03696","355.51038"
"21.00000","7.04029","355.68002"
"21.01000","7.04362","355.83600"
"21.02000","7.04696","355.99295"
"21.03000","7.05027","356.15631"
"21.04000","7.05355","356.33234"
"21.05000","7.05683","356.51492"
"21.06000","7.06010","356.67865"
"21.07000","7.06337","356.83673"
"21.08000","7.06664","357.01395"
"21.09000","7.06997","357.17554"
"21.10000","7.07335","357.33517"
"21.11000","7.07677","357.51517"
"21.12000","7.08019","357.70972"
"21.13000","7.08360","357.88837"
"21.14000","7.08698","358.05988"
"21.15000","7.09035","358.23209"
"21.16000","7.09370","358.39304"
"21.17000","7.09701","358.54861"
"21.18000","7.10030","358.69635"
"21.19000","7.10357","358.85532"
"21.20000","7.10685","359.03043"
"21.21000","7.11015","359.21024"
"21.22000","7.11351","359.38977"
"21.23000","7.11689","359.57266"
"21.24000","7.12025","359.76270"
"21.25000","7.12357","359.94977"
"21.26000","7.12683","360.12225"
"21.27000","7.13006","360.28015"
"21.28000","7.13328","360.44806"
"21.29000","7.13654","360.61838"
"21.30000","7.13982","360.78134"
"21.31000","7.14312","360.94870"
"21.32000","7.14645","361.10562"
"21.33000","7.14979","361.25742"
"21.34000","7.15316","361.42532"
"21.35000","7.15653","361.59421"
"21.36000","7.15987","361.77463"
"21.37000","7.16319","361.95715"
"21.38000","7.16653","362.14273"
"21.39000","7.16994","362.32184"
"21.40000","7.17342","362.49866"
"21.41000","7.17692","362.67001"
"21.42000","7.18040","362.83716"
"21.43000","7.18382","363.00659"
"21.44000","7.18720","363.18488"
"21.45000","7.19053","363.36069"
"21.46000","7.19385","363.52448"
"21.47000","7.19714","363.68561"
"21.48000","7.20041","363.84433"
"21.49000","7.20366","364.01694"
"21.50000","7.20692","364.19977"
"21.51000","7.21021","364.37079"
"21.52000","7.21351","364.54529"
"21.53000","7.21681","364.72778"
"21.54000","7.22012","364.90225"
"21.55000","7.22346","365.06934"
"21.56000","7.22680","365.23752"
"21.57000","7.23015","365.39270"
"21.58000","7.23351","365.55588"
"21.59000","7.23686","365.73395"
"21.60000","7.24020","365.91739"
"21.61000","7.24357","366.09299"
"21.62000","7.24694","366.25650"
"21.63000","7.25029","366.43402"
"21.64000","7.25363","366.61835"
"21.65000","7.25695","366.77487"
"21.66000","7.26027","366.91333"
"21.67000","7.26359","367.05316"
"21.68000","7.26692","367.23022"
"21.69000","7.27024","367.40851"
"21.70000","7.27354","367.57510"
"21.71000","7.27683","367.76227"
"21.72000","7.28013","367.95068"
"21.73000","7.28349","368.13223"
"21.74000","7.28689","368.32101"
"21.75000","7.29028","368.48843"
"21.76000","7.29361","368.64600"
"21.77000","7.29687","368.80948"
"21.78000","7.30012","368.96109"
"21.79000","7.30336","369.11844"
"21.80000","7.30662","369.29385"
"21.81000","7.30989","369.45026"
"21.82000","7.31313","369.60663"
"21.83000","7.31638","369.77667"
"21.84000","7.31967","369.94684"
"21.85000","7.32301","370.11304"
"21.86000","7.32638","370.29254"
"21.87000","7.32976","370.46426"
"21.88000","7.33313","370.64142"
"21.89000","7.33649","370.82300"
"21.90000","7.33989","370.98730"
"21.91000","7.34334","371.16525"
"21.92000","7.34684","371.35150"
"21.93000","7.35032","371.53436"
"21.94000","7.35374","371.72183"
"21.95000","7.35710","371.88980"
"21.96000","7.36044","372.06262"
"21.97000","7.36377","372.23141"
"21.98000","7.36710","372.40729"
"21.99000","7.37042","372.57935"
"22.00000","7.37370","372.74515"
"22.01000","7.37697","372.90308"
"22.02000","7.38025","373.05359"
"22.03000","7.38356","373.21738"
"22.04000","7.38687","373.38742"
"22.05000","7.39019","373.55658"
"22.06000","7.39350","373.74228"
"22.07000","7.39683","373.92731"
"22.08000","7.40017","374.09177"
"22.09000","7.40350","374.26022"
"22.10000","7.40683","374.45367"
"22.11000","7.41014","374.62228"
"22.12000","7.41347","374.77005"
"22.13000","7.41683","374.93393"
"22.14000","7.42020","375.10455"
"22.15000","7.42356","375.26749"
"22.16000","7.42691","375.43811"
"22.17000","7.43026","375.61145"
"22.18000","7.43362","375.77707"
"22.19000","7.43697","375.95480"
"22.20000","7.44028","376.13120"
"22.21000","7.44355","376.29306"
"22.22000","7.44680","376.44281"
"22.23000","7.45007","376.61200"
"22.24000","7.45339","376.78751"
"22.25000","7.45676","376.97177"
"22.26000","7.46016","377.16000"
"22.27000","7.46353","377.35437"
"22.28000","7.46686","377.53384"
"22.29000","7.47015","377.68607"
"22.30000","7.47342","377.84647"
"22.31000","7.47668","378.02109"
"22.32000","7.47995","378.17847"
"22.33000","7.48321","378.33963"
"22.34000","7.48645","378.50174"
"22.35000","7.48971","378.66934"
"22.36000","7.49304","378.83792"
"22.37000","7.49641","379.00742"
"22.38000","7.49980","379.18372"
"22.39000","7.50317","379.35138"
"22.40000","7.50649","379.51407"
"22.41000","7.50981","379.68735"
"22.42000","7.51318","379.86313"
"22.43000","7.51661","380.04022"
"22.44000","7.52007","380.22610"
"22.45000","7.52351","380.39502"
"22.46000","7.52694","380.56268"
"22.47000","7.53036","380.73392"
"22.48000","7.53377","380.90372"
"22.49000","7.53717","381.07684"
"22.50000","7.54051","381.23563"
"22.51000","7.54380","381.41025"
"22.52000","7.54706","381.59601"
"22.53000","7.55030","381.77689"
"22.54000","7.55355","381.94489"
"22.55000","7.55682","382.11926"
"22.56000","7.56011","382.27991"
"22.57000","7.56341","382.43991"
"22.58000","7.56673","382.61957"
"22.59000","7.57006","382.80322"
"22.60000","7.57339","382.97092"
"22.61000","7.57671","383.14078"
"22.62000","7.58003","383.31018"
"22.63000","7.58336","383.47897"
"22.64000","7.58671","383.65442"
"22.65000","7.59010","383.81357"
"22.66000","7.59349","383.97495"
"22.67000","7.59690","384.14783"
"22.68000","7.60031","384.32401"
"22.69000","7.60369","384.49191"
"22.70000","7.60704","384.67099"
"22.71000","7.61035","384.85117"
"22.72000","7.61363","385.03683"
"22.73000","7.61687","385.19919"
"22.74000","7.62011","385.36246"
"22.75000","7.62340","385.52045"
"22.76000","7.62674","385.69186"
"22.77000","7.63012","385.86789"
"22.78000","7.63350","386.03769"
"22.79000","7.63682","386.20404"
"22.80000","7.64011","386.36237"
"22.81000","7.64337","386.52808"
"22.82000","7.64663","386.72470"
"22.83000","7.64989","386.91406"
"22.84000","7.65315","387.09003"
"22.85000","7.65643","387.26102"
"22.86000","7.65973","387.42535"
"22.87000","7.66308","387.58899"
"22.88000","7.66647","387.74884"
"22.89000","7.66985","387.90622"
"22.90000","7.67321","388.06613"
"22.91000","7.67654","388.22849"
"22.92000","7.67987","388.40506"
"22.93000","7.68324","388.56018"
"22.94000","7.68666","388.72931"
"22.95000","7.69012","388.91681"
"22.96000","7.69356","389.10721"
"22.97000","7.69698","389.30621"
"22.98000","7.70038","389.47211"
"22.99000","7.70374","389.64505"
"23.00000","7.70709","389.81790"
"23.01000","7.71040","389.98492"
"23.02000","7.71367","390.13577"
"23.03000","7.71693","390.27734"
"23.04000","7.72021","390.43054"
"23.05000","7.72352","390.60394"
"23.06000","7.72685","390.78680"
"23.07000","7.73019","390.96652"
"23.08000","7.73351","391.13980"
"23.09000","7.73680","391.29956"
"23.10000","7.74009","391.46539"
"23.11000","7.74337","391.63440"
"23.12000","7.74665","391.81155"
"23.13000","7.74994","391.97672"
"23.14000","7.75328","392.14377"
"23.15000","7.75668","392.32767"
"23.16000","7.76011","392.51279"
"23.17000","7.76354","392.69772"
"23.18000","7.76694","392.86594"
"23.19000","7.77032","393.03177"
"23.20000","7.77368","393.20065"
"23.21000","7.77702","393.36749"
"23.22000","7.78033","393.52771"
"23.23000","7.78361","393.71005"
"23.24000","7.78690","393.90143"
"23.25000","7.79018","394.07697"
"23.26000","7.79351","394.24207"
"23.27000","7.79687","394.40692"
"23.28000","7.80025","394.56528"
"23.29000","7.80361","394.74026"
"23.30000","7.80692","394.90475"
"23.31000","7.81017","395.06842"
"23.32000","7.81339","395.23483"
"23.33000","7.81661","395.40649"
"23.34000","7.81987","395.57782"
"23.35000","7.82315","395.74213"
"23.36000","7.82646","395.90549"
"23.37000","7.82978","396.05948"
"23.38000","7.83313","396.23413"
"23.39000","7.83650","396.41571"
"23.40000","7.83986","396.59628"
"23.41000","7.84320","396.76260"
"23.42000","7.84652","396.92624"
"23.43000","7.84987","397.07831"
"23.44000","7.85329","397.23627"
"23.45000","7.85677","397.41235"
"23.46000","7.86028","397.58652"
"23.47000","7.86374","397.76645"
"23.48000","7.86715","397.95663"
"23.49000","7.87053","398.13843"
"23.50000","7.87387","398.31735"
"23.51000","7.87718","398.48914"
"23.52000","7.88048","398.67914"
"23.53000","7.88376","398.83966"
"23.54000","7.88703","398.99268"
"23.55000","7.89030","399.13956"
"23.56000","7.89359","399.30304"
"23.57000","7.89688","399.47070"
"23.58000","7.90017","399.63303"
"23.59000","7.90348","399.80783"
"23.60000","7.90679","399.97202"
"23.61000","7.91013","400.14804"
"23.62000","7.91348","400.32465"
"23.63000","7.91683","400.51743"
"23.64000","7.92018","400.70184"
"23.65000","7.92352","400.87064"
"23.66000","7.92689","401.03781"
"23.67000","7.93026","401.19946"
"23.68000","7.93361","401.37793"
"23.69000","7.93694","401.55951"
"23.70000","7.94026","401.73544"
"23.71000","7.94359","401.90109"
"23.72000","7.94693","402.06281"
"23.73000","7.95028","402.21344"
"23.74000","7.95361","402.36328"
"23.75000","7.95690","402.52878"
"23.76000","7.96018","402.69980"
"23.77000","7.96346","402.88995"
"23.78000","7.96680","403.06766"
"23.79000","7.97020","403.24213"
"23.80000","7.97359","403.40085"
"23.81000","7.97692","403.54938"
"23.82000","7.98020","403.72076"
"23.83000","7.98345","403.88788"
"23.84000","7.98670","404.06207"
"23.85000","7.98997","404.23956"
"23.86000","7.99324","404.40530"
"23.87000","7.99648","404.56766"
"23.88000","7.99972","404.73703"
"23.89000","8.00301","404.91171"
"23.90000","8.00633","405.07230"
"23.91000","8.00970","405.23456"
"23.92000","8.01308","405.41049"
"23.93000","8.01645","405.59030"
"23.94000","8.01981","405.77170"
"23.95000","8.02320","405.93597"
"23.96000","8.02666","406.10251"
"23.97000","8.03016","406.28708"
"23.98000","8.03363","406.46710"
"23.99000","8.03706","406.65063"
"24.00000","8.04044","406.83093"
"24.01000","8.04380","407.00586"
"24.02000","8.04716","407.17133"
"24.03000","8.05050","407.33896"
"24.04000","8.05382","407.50369"
"24.05000","8.05711","407.66406"
"24.06000","8.06037","407.82266"
"24.07000","8.06365","407.98697"
"24.08000","8.06694","408.15982"
"24.09000","8.07024","408.33868"
"24.10000","8.07353","408.50598"
"24.11000","8.07684","408.66333"
"24.12000","8.08016","408.81042"
"24.13000","8.08348","408.98895"
"24.14000","8.08679","409.17258"
"24.15000","8.09010","409.34451"
"24.16000","8.09340","409.50128"
"24.17000","8.09674","409.67285"
"24.18000","8.10012","409.86359"
"24.19000","8.10351","410.03183"
"24.20000","8.10689","410.20062"
"24.21000","8.11026","410.36945"
"24.22000","8.11363","410.55719"
"24.23000","8.11699","410.73785"
"24.24000","8.12034","410.92239"
"24.25000","8.12364","411.08362"
"24.26000","8.12689","411.23654"
"24.27000","8.13013","411.38635"
"24.28000","8.13339","411.53220"
"24.29000","8.13670","411.69122"
"24.30000","8.14007","411.87439"
"24.31000","8.14346","412.06210"
"24.32000","8.14683","412.24078"
"24.33000","8.15016","412.41061"
"24.34000","8.15346","412.60806"
"24.35000","8.15673","412.79330"
"24.36000","8.15999","412.95215"
"24.37000","8.16327","413.09909"
"24.38000","8.16652","413.25882"
"24.39000","8.16977","413.43054"
"24.40000","8.17304","413.58582"
"24.41000","8.17638","413.74930"
"24.42000","8.17976","413.91565"
"24.43000","8.18314","414.07571"
"24.44000","8.18651","414.23972"
"24.45000","8.18982","414.41443"
"24.46000","8.19313","414.59094"
"24.47000","8.19650","414.75586"
"24.48000","8.19994","414.93307"
"24.49000","8.20340","415.12094"
"24.50000","8.20685","415.31784"
"24.51000","8.21028","415.50345"
"24.52000","8.21369","415.68402"
"24.53000","8.21709","415.86240"
"24.54000","8.22047","416.02579"
"24.55000","8.22381","416.18982"
"24.56000","8.22710","416.33954"
"24.57000","8.23036","416.48566"
"24.58000","8.23362","416.65012"
"24.59000","8.23689","416.82419"
"24.60000","8.24017","416.99637"
"24.61000","8.24346","417.16577"
"24.62000","8.24676","417.33685"
"24.63000","8.25009","417.51929"
"24.64000","8.25341","417.70358"
"24.65000","8.25672","417.87808"
"24.66000","8.26003","418.04138"
"24.67000","8.26334","418.19806"
"24.68000","8.26667","418.35306"
"24.69000","8.27002","418.51331"
"24.70000","8.27341","418.68338"
"24.71000","8.27681","418.85782"
"24.72000","8.28021","419.04620"
"24.73000","8.28362","419.24243"
"24.74000","8.28702","419.41489"
"24.75000","8.29039","419.57141"
"24.76000","8.29372","419.71948"
"24.77000","8.29701","419.85754"
"24.78000","8.30025","420.02225"
"24.79000","8.30350","420.20157"
"24.80000","8.30678","420.37543"
"24.81000","8.31012","420.55450"
"24.82000","8.31349","420.74039"
"24.83000","8.31684","420.91055"
"24.84000","8.32015","421.06470"
"24.85000","8.32341","421.20767"
"24.86000","8.32666","421.36292"
"24.87000","8.32991","421.54074"
"24.88000","8.33318","421.72217"
"24.89000","8.33644","421.91293"
"24.90000","8.33974","422.08109"
"24.91000","8.34305","422.24255"
"24.92000","8.34642","422.42310"
"24.93000","8.34982","422.61252"
"24.94000","8.35322","422.78964"
"24.95000","8.35659","422.96616"
"24.96000","8.35993","423.12332"
"24.97000","8.36326","423.27673"
"24.98000","8.36662","423.44534"
"24.99000","8.37003","423.60614"
"25.00000","8.37348","423.77432"
"25.01000","8.37690","423.96515"
"25.02000","8.38031","424.14841"
"25.03000","8.38369","424.32278"
"25.04000","8.38706","424.49408"
"25.05000","8.39042","424.65326"
"25.06000","8.39374","424.81601"
"25.07000","8.39703","424.97723"
"25.08000","8.40030","425.14310"
"25.09000","8.40359","425.32135"
"25.10000","8.40692","425.49814"
"25.11000","8.41028","425.66772"
"25.12000","8.41364","425.84799"
"25.13000","8.41697","426.00497"
"25.14000","8.42026","426.16089"
"25.15000","8.42354","426.32263"
"25.16000","8.42679","426.50253"
"25.17000","8.43005","426.65808"
"25.18000","8.43332","426.80453"
"25.19000","8.43664","426.95639"
"25.20000","8.44002","427.12378"
"25.21000","8.44343","427.29877"
"25.22000","8.44685","427.47226"
"25.23000","8.45025","427.65717"
"25.24000","8.45362","427.84052"
"25.25000","8.45698","428.02411"
"25.26000","8.46031","428.20242"
"25.27000","8.46360","428.37231"
"25.28000","8.46688","428.55173"
"25.29000","8.47016","428.72455"
"25.30000","8.47346","428.88553"
"25.31000","8.47681","429.05002"
"25.32000","8.48021","429.22198"
"25.33000","8.48361","429.38937"
"25.34000","8.48698","429.54977"
"25.35000","8.49029","429.70627"
"25.36000","8.49354","429.87869"
"25.37000","8.49675","430.05023"
"25.38000","8.49996","430.20166"
"25.39000","8.50321","430.34427"
"25.40000","8.50648","430.51974"
"25.41000","8.50977","430.69833"
"25.42000","8.51308","430.85474"
"25.43000","8.51642","431.01035"
"25.44000","8.51978","431.18436"
"25.45000","8.52314","431.37897"
"25.46000","8.52648","431.56577"
"25.47000","8.52981","431.73389"
"25.48000","8.53317","431.91269"
"25.49000","8.53661","432.08890"
"25.50000","8.54012","432.26303"
"25.51000","8.54364","432.42822"
"25.52000","8.54711","432.59174"
"25.53000","8.55051","432.75159"
"25.54000","8.55387","432.91821"
"25.55000","8.55720","433.09201"
"25.56000","8.56051","433.27792"
"25.57000","8.56380","433.45465"
"25.58000","8.56707","433.62338"
"25.59000","8.57032","433.78842"
"25.60000","8.57359","433.95926"
"25.61000","8.57689","434.12772"
"25.62000","8.58018","434.29752"
"25.63000","8.58349","434.47324"
"25.64000","8.58680","434.64041"
"25.65000","8.59012","434.80627"
"25.66000","8.59346","434.97113"
"25.67000","8.59682","435.11710"
"25.68000","8.60019","435.29019"
"25.69000","8.60356","435.47610"
"25.70000","8.60693","435.64896"
"25.71000","8.61031","435.82104"
"25.72000","8.61366","435.97876"
"25.73000","8.61700","436.12469"
"25.74000","8.62031","436.28418"
"25.75000","8.62361","436.48160"
"25.76000","8.62692","436.66183"
"25.77000","8.63025","436.84122"
"25.78000","8.63360","437.02115"
"25.79000","8.63692","437.18506"
"25.80000","8.64022","437.35318"
"25.81000","8.64350","437.51688"
"25.82000","8.64679","437.67722"
"25.83000","8.65014","437.85986"
"25.84000","8.65352","438.04419"
"25.85000","8.65690","438.21021"
"25.86000","8.66022","438.37781"
"25.87000","8.66350","438.54132"
"25.88000","8.66677","438.69308"
"25.89000","8.67004","438.84653"
"25.90000","8.67332","439.00488"
"25.91000","8.67659","439.16351"
"25.92000","8.67982","439.33966"
"25.93000","8.68306","439.51236"
"25.94000","8.68633","439.69473"
"25.95000","8.68965","439.87714"
"25.96000","8.69301","440.05197"
"25.97000","8.69638","440.21600"
"25.98000","8.69975","440.37418"
"25.99000","8.70311","440.53018"
"26.00000","8.70651","440.70099"
"26.01000","8.70997","440.87982"
"26.02000","8.71346","441.05698"
"26.03000","8.71694","441.22864"
"26.04000","8.72037","441.40652"
"26.05000","8.72376","441.58444"
"26.06000","8.72713","441.76395"
"26.07000","8.73050","441.94000"
"26.08000","8.73385","442.11868"
"26.09000","8.73717","442.27808"
"26.10000","8.74045","442.44086"
"26.11000","8.74370","442.61176"
"26.12000","8.74696","442.76904"
"26.13000","8.75024","442.92096"
"26.14000","8.75352","443.08176"
"26.15000","8.75681","443.25818"
"26.16000","8.76010","443.42584"
"26.17000","8.76340","443.59775"
"26.18000","8.76671","443.76596"
"26.19000","8.77001","443.92273"
"26.20000","8.77330","444.08191"
"26.21000","8.77659","444.25919"
"26.22000","8.77992","444.41269"
"26.23000","8.78331","444.58139"
"26.24000","8.78674","444.75195"
"26.25000","8.79016","444.91943"
"26.26000","8.79357","445.11209"
"26.27000","8.79697","445.30823"
"26.28000","8.80036","445.49969"
"26.29000","8.80372","445.66818"
"26.30000","8.80704","445.81964"
"26.31000","8.81029","445.96970"
"26.32000","8.81353","446.11588"
"26.33000","8.81678","446.26974"
"26.34000","8.82009","446.43790"
"26.35000","8.82346","446.61359"
"26.36000","8.82685","446.77740"
"26.37000","8.83021","446.95135"
"26.38000","8.83352","447.12115"
"26.39000","8.83680","447.28934"
"26.40000","8.84005","447.45853"
"26.41000","8.84330","447.62924"
"26.42000","8.84657","447.79163"
"26.43000","8.84984","447.94601"
"26.44000","8.85310","448.12036"
"26.45000","8.85640","448.30273"
"26.46000","8.85975","448.48431"
"26.47000","8.86313","448.66559"
"26.48000","8.86651","448.83405"
"26.49000","8.86986","448.99051"
"26.50000","8.87317","449.16083"
"26.51000","8.87648","449.34091"
"26.52000","8.87986","449.52560"
"26.53000","8.88329","449.69510"
"26.54000","8.88675","449.88126"
"26.55000","8.89019","450.05817"
"26.56000","8.89361","450.23254"
"26.57000","8.89700","450.37598"
"26.58000","8.90039","450.52222"
"26.59000","8.90376","450.68680"
"26.60000","8.90709","450.85519"
"26.61000","8.91039","451.02310"
"26.62000","8.91368","451.19492"
"26.63000","8.91697","451.36783"
"26.64000","8.92026","451.56406"
"26.65000","8.92355","451.74619"
"26.66000","8.92684","451.91785"
"26.67000","8.93013","452.08258"
"26.68000","8.93345","452.22675"
"26.69000","8.93677","452.36780"
"26.70000","8.94008","452.52667"
"26.71000","8.94340","452.70932"
"26.72000","8.94671","452.89502"
"26.73000","8.95003","453.07916"
"26.74000","8.95337","453.26129"
"26.75000","8.95673","453.42728"
"26.76000","8.96011","453.59521"
"26.77000","8.96349","453.74506"
"26.78000","8.96689","453.90445"
"26.79000","8.97027","454.08820"
"26.80000","8.97364","454.26917"
"26.81000","8.97698","454.43576"
"26.82000","8.98029","454.58484"
"26.83000","8.98356","454.72726"
"26.84000","8.98684","454.88660"
"26.85000","8.99015","455.05829"
"26.86000","8.99351","455.24136"
"26.87000","8.99688","455.42352"
"26.88000","9.00023","455.60645"
"26.89000","9.00352","455.78305"
"26.90000","9.00676","455.96130"
"26.91000","9.00999","456.12915"
"26.92000","9.01323","456.27673"
"26.93000","9.01648","456.43329"
"26.94000","9.01973","456.60565"
"26.95000","9.02302","456.77283"
"26.96000","9.02634","456.94049"
"26.97000","9.02972","457.10764"
"26.98000","9.03313","457.27548"
"26.99000","9.03655","457.43716"
"27.00000","9.03994","457.60254"
"27.01000","9.04329","457.77515"
"27.02000","9.04663","457.95050"
"27.03000","9.05000","458.13220"
"27.04000","9.05341","458.32248"
"27.05000","9.05685","458.51920"
"27.06000","9.06027","458.69626"
"27.07000","9.06367","458.86295"
"27.08000","9.06704","459.03519"
"27.09000","9.07040","459.19864"
"27.10000","9.07375","459.36563"
"27.11000","9.07706","459.53030"
"27.12000","9.08034","459.70227"
"27.13000","9.08360","459.86496"
"27.14000","9.08688","460.00079"
